"surveyid","country","site","sitelat","sitelong","surveydate","depth","family","genus","species","block","total","genspe"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Ephippidae","Platax","pinnatus",1,2,"Platax.pinnatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Ephippidae","Platax","pinnatus",2,2,"Platax.pinnatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Ephippidae","Platax","teira",1,1,"Platax.teira"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Ephippidae","Platax","teira",2,1,"Platax.teira"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Amblyeleotris","steinitzi",2,2,"Amblyeleotris.steinitzi"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Amblygobius","decussatus",1,2,"Amblygobius.decussatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Eviota","prasites",1,1,"Eviota.prasites"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Eviota","prasites",2,1,"Eviota.prasites"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Fusigobius","signipinnis",1,2,"Fusigobius.signipinnis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Koumansetta","rainfordi",1,1,"Koumansetta.rainfordi"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Gobiidae","Koumansetta","rainfordi",2,1,"Koumansetta.rainfordi"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Haemulidae","Diagramma","labiosum",1,20,"Diagramma.labiosum"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Haemulidae","Diagramma","labiosum",2,5,"Diagramma.labiosum"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Haemulidae","Plectorhinchus","chaetodonoides",1,1,"Plectorhinchus.chaetodonoides"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Haemulidae","Plectorhinchus","chaetodonoides",2,1,"Plectorhinchus.chaetodonoides"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Holocentridae","Myripristis","murdjan",1,1,"Myripristis.murdjan"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Holocentridae","Sargocentron","rubrum",1,1,"Sargocentron.rubrum"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Cheilinus","fasciatus",1,1,"Cheilinus.fasciatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Choerodon","fasciatus",1,1,"Choerodon.fasciatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Choerodon","fasciatus",2,1,"Choerodon.fasciatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Coris","batuensis",2,4,"Coris.batuensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Halichoeres","melanurus",1,11,"Halichoeres.melanurus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Halichoeres","melanurus",2,12,"Halichoeres.melanurus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Halichoeres","prosopeion",2,1,"Halichoeres.prosopeion"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Labroides","dimidiatus",1,7,"Labroides.dimidiatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Labroides","dimidiatus",2,11,"Labroides.dimidiatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Thalassoma","lunare",1,8,"Thalassoma.lunare"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Labridae","Thalassoma","lunare",2,12,"Thalassoma.lunare"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lethrinidae","Lethrinus","lentjan",2,8,"Lethrinus.lentjan"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lethrinidae","Lethrinus","obsoletus",1,20,"Lethrinus.obsoletus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lethrinidae","Lethrinus","obsoletus",2,22,"Lethrinus.obsoletus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Lutjanus","bohar",1,1,"Lutjanus.bohar"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Lutjanus","carponotatus",1,1,"Lutjanus.carponotatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Lutjanus","carponotatus",2,3,"Lutjanus.carponotatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Lutjanus","vitta",1,2,"Lutjanus.vitta"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Lutjanus","vitta",2,2,"Lutjanus.vitta"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Lutjanidae","Macolor","niger",2,1,"Macolor.niger"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","bilineata",2,1,"Scolopsis.bilineata"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","lineata",1,1,"Scolopsis.lineata"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","lineata",2,3,"Scolopsis.lineata"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","margaritifer",1,1,"Scolopsis.margaritifer"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","margaritifer",2,2,"Scolopsis.margaritifer"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","monogramma",1,1,"Scolopsis.monogramma"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Nemipteridae","Scolopsis","monogramma",2,1,"Scolopsis.monogramma"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pinguipedidae","Parapercis","xanthozona",2,1,"Parapercis.xanthozona"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Plesiopidae","Assessor","macneilli",1,6,"Assessor.macneilli"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Plesiopidae","Assessor","macneilli",2,5,"Assessor.macneilli"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacanthidae","Centropyge","bicolor",2,1,"Centropyge.bicolor"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacanthidae","Pomacanthus","sexstriatus",1,1,"Pomacanthus.sexstriatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacanthidae","Pygoplites","diacanthus",1,1,"Pygoplites.diacanthus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Abudefduf","bengalensis",1,1,"Abudefduf.bengalensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Amblyglyphidodon","curacao",2,1,"Amblyglyphidodon.curacao"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Amphiprion","akindynos",2,9,"Amphiprion.akindynos"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Chrysiptera","flavipinnis",2,6,"Chrysiptera.flavipinnis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Chrysiptera","rollandi",1,35,"Chrysiptera.rollandi"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Chrysiptera","rollandi",2,45,"Chrysiptera.rollandi"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Dascyllus","aruanus",2,9,"Dascyllus.aruanus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Dascyllus","reticulatus",2,15,"Dascyllus.reticulatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Neopomacentrus","cyanomos",1,16,"Neopomacentrus.cyanomos"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Neopomacentrus","cyanomos",2,25,"Neopomacentrus.cyanomos"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","amboinensis",1,38,"Pomacentrus.amboinensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","amboinensis",2,25,"Pomacentrus.amboinensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","brachialis",1,29,"Pomacentrus.brachialis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","brachialis",2,39,"Pomacentrus.brachialis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","coelestis",1,2,"Pomacentrus.coelestis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","coelestis",2,3,"Pomacentrus.coelestis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","lepidogenys",1,15,"Pomacentrus.lepidogenys"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","lepidogenys",2,8,"Pomacentrus.lepidogenys"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","moluccensis",1,10,"Pomacentrus.moluccensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","moluccensis",2,12,"Pomacentrus.moluccensis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","sp.",1,18,"Pomacentrus.sp."
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pomacentridae","Pomacentrus","sp.",2,15,"Pomacentrus.sp."
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Priacanthidae","Priacanthus","hamrur",1,2,"Priacanthus.hamrur"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Priacanthidae","Priacanthus","hamrur",2,3,"Priacanthus.hamrur"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pseudochromidae","Pictichromis","paccagnellae",1,26,"Pictichromis.paccagnellae"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Pseudochromidae","Pictichromis","paccagnellae",2,18,"Pictichromis.paccagnellae"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Scaridae","Scarus","flavipectoralis",2,1,"Scarus.flavipectoralis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Scaridae","Scarus","rubroviolaceus",2,1,"Scarus.rubroviolaceus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Scaridae","Scarus","schlegeli",1,4,"Scarus.schlegeli"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Scaridae","Scarus","schlegeli",2,1,"Scarus.schlegeli"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Cephalopholis","boenak",1,8,"Cephalopholis.boenak"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Cephalopholis","boenak",2,5,"Cephalopholis.boenak"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Cephalopholis","miniata",2,1,"Cephalopholis.miniata"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Epinephelus","malabaricus",1,1,"Epinephelus.malabaricus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Plectropomus","leopardus",1,1,"Plectropomus.leopardus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Plectropomus","leopardus",2,1,"Plectropomus.leopardus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Pseudanthias","spp.",1,15,"Pseudanthias.spp."
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Serranidae","Pseudanthias","squamipinnis",1,12,"Pseudanthias.squamipinnis"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Siganidae","Siganus","argenteus",1,3,"Siganus.argenteus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Tetraodontidae","Arothron","stellatus",1,1,"Arothron.stellatus"
912345436,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,15,"Tetraodontidae","Arothron","stellatus",2,1,"Arothron.stellatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Acanthurus","nigrofuscus",1,5,"Acanthurus.nigrofuscus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Acanthurus","nigrofuscus",2,4,"Acanthurus.nigrofuscus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Ctenochaetus","binotatus",1,1,"Ctenochaetus.binotatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Ctenochaetus","binotatus",2,1,"Ctenochaetus.binotatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Ctenochaetus","striatus",1,4,"Ctenochaetus.striatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Acanthuridae","Ctenochaetus","striatus",2,2,"Ctenochaetus.striatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Balistidae","Sufflamen","chrysopterum",1,3,"Sufflamen.chrysopterum"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Blenniidae","Ecsenius","stictus",1,1,"Ecsenius.stictus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Blenniidae","Plagiotremus","tapeinosoma",1,2,"Plagiotremus.tapeinosoma"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Blenniidae","Plagiotremus","tapeinosoma",2,1,"Plagiotremus.tapeinosoma"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Chaetodontidae","Chaetodon","citrinellus",1,1,"Chaetodon.citrinellus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Chaetodontidae","Chaetodon","citrinellus",2,2,"Chaetodon.citrinellus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Chaetodontidae","Chaetodon","kleinii",2,1,"Chaetodon.kleinii"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Chaetodontidae","Chaetodon","unimaculatus",2,2,"Chaetodon.unimaculatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Chaetodontidae","Chaetodon","vagabundus",2,1,"Chaetodon.vagabundus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Gobiidae","Amblyeleotris","steinitzi",2,1,"Amblyeleotris.steinitzi"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Gobiidae","Amblygobius","phalaena",1,3,"Amblygobius.phalaena"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Gobiidae","Valenciennea","strigata",1,4,"Valenciennea.strigata"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Gobiidae","Valenciennea","strigata",2,2,"Valenciennea.strigata"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Cheilinus","trilobatus",2,1,"Cheilinus.trilobatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Coris","batuensis",1,25,"Coris.batuensis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Coris","batuensis",2,19,"Coris.batuensis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Halichoeres","melanurus",1,22,"Halichoeres.melanurus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Halichoeres","melanurus",2,9,"Halichoeres.melanurus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Hemigymnus","melapterus",2,1,"Hemigymnus.melapterus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Labroides","dimidiatus",1,5,"Labroides.dimidiatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Oxycheilinus","orientalis",2,1,"Oxycheilinus.orientalis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Thalassoma","lunare",1,10,"Thalassoma.lunare"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Thalassoma","lunare",2,7,"Thalassoma.lunare"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Thalassoma","nigrofasciatum",1,2,"Thalassoma.nigrofasciatum"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Labridae","Thalassoma","nigrofasciatum",2,1,"Thalassoma.nigrofasciatum"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Microdesmidae","Ptereleotris","evides",2,4,"Ptereleotris.evides"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Mullidae","Parupeneus","multifasciatus",1,3,"Parupeneus.multifasciatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Mullidae","Parupeneus","multifasciatus",2,1,"Parupeneus.multifasciatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Nemipteridae","Scolopsis","bilineata",1,2,"Scolopsis.bilineata"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Nemipteridae","Scolopsis","bilineata",2,2,"Scolopsis.bilineata"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Octopodidae","Octopus","cyanea",2,1,"Octopus.cyanea"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pinguipedidae","Parapercis","australis",1,1,"Parapercis.australis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pinguipedidae","Parapercis","australis",2,1,"Parapercis.australis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacanthidae","Centropyge","vrolikii",1,1,"Centropyge.vrolikii"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Amblyglyphidodon","curacao",1,7,"Amblyglyphidodon.curacao"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Chrysiptera","caesifrons",2,2,"Chrysiptera.caesifrons"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Chrysiptera","rollandi",1,33,"Chrysiptera.rollandi"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Chrysiptera","rollandi",2,38,"Chrysiptera.rollandi"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Neopomacentrus","azysron",1,378,"Neopomacentrus.azysron"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","adelus",1,25,"Pomacentrus.adelus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","adelus",2,8,"Pomacentrus.adelus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","amboinensis",1,40,"Pomacentrus.amboinensis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","amboinensis",2,29,"Pomacentrus.amboinensis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","brachialis",1,33,"Pomacentrus.brachialis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","brachialis",2,24,"Pomacentrus.brachialis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","coelestis",1,45,"Pomacentrus.coelestis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","coelestis",2,15,"Pomacentrus.coelestis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","lepidogenys",1,8,"Pomacentrus.lepidogenys"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","lepidogenys",2,12,"Pomacentrus.lepidogenys"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","sp.",1,80,"Pomacentrus.sp."
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","sp.",2,102,"Pomacentrus.sp."
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","wardi",1,9,"Pomacentrus.wardi"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Pomacentrus","wardi",2,4,"Pomacentrus.wardi"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Stegastes","apicalis",1,6,"Stegastes.apicalis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pomacentridae","Stegastes","apicalis",2,2,"Stegastes.apicalis"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Pseudochromidae","Pseudochromis","fuscus",1,1,"Pseudochromis.fuscus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Scaridae","Scarus","rivulatus",1,1,"Scarus.rivulatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Siganidae","Siganus","doliatus",1,2,"Siganus.doliatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Siganidae","Siganus","doliatus",2,2,"Siganus.doliatus"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Tetraodontidae","Canthigaster","valentini",2,2,"Canthigaster.valentini"
912345438,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,2.5,"Tripterygiidae","Ucla","xenogrammus",1,1,"Ucla.xenogrammus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Acanthurus","blochii",1,1,"Acanthurus.blochii"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Acanthurus","nigrofuscus",1,8,"Acanthurus.nigrofuscus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Acanthurus","nigrofuscus",2,6,"Acanthurus.nigrofuscus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Acanthurus","olivaceus",2,1,"Acanthurus.olivaceus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Ctenochaetus","binotatus",2,1,"Ctenochaetus.binotatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Ctenochaetus","striatus",1,2,"Ctenochaetus.striatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Acanthuridae","Ctenochaetus","striatus",2,7,"Ctenochaetus.striatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Apogonidae","Apogon","doederleini",1,15,"Apogon.doederleini"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Apogonidae","Cheilodipterus","quinquelineatus",2,85,"Cheilodipterus.quinquelineatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Apogonidae","Ostorhinchus","cyanosoma",1,82,"Ostorhinchus.cyanosoma"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Apogonidae","Ostorhinchus","properuptus",1,46,"Ostorhinchus.properuptus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Balistidae","Balistapus","undulatus",1,1,"Balistapus.undulatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Balistidae","Balistapus","undulatus",2,1,"Balistapus.undulatus"
